0.483292,
0.64,
0.69,
0.33,
0.463686,
0.59,
0.43,
0.48,
0.47349,
0.61,
0.48,
0.59,
0.534874,
0.56,0.4,0.4
0.47,
0.45,
0.479878,
0.54,0.3
0.5,
0.29,
0.5046126,
0.6,0.533333333333,0.508196721311
0.61,
0.5,
0.500443,
0.55,
0.35,
0.31,
0.531552,
0.46,
0.55,
0.34,
0.604794,0.125
0.62,0.1
0.68,
0.61,
0.4648837,
0.34,
0.23,
0.11,
0.52754,
0.55,
0.43,
0.32,
0.42488,
0.23,
0.26,
0.05,
0.586284,
0.51,
0.64,
0.59,
0.454379,
0.4,
0.19,
0.6,
0.41402115,
0.08,
0.04,
0.0,
0.466633,
0.27,
0.37,
0.32,
0.4668471,
0.18,
0.09,
0.09,
0.528662,
0.51,
0.36,
0.12,
0.44895,
0.46,
0.27,
0.32,
0.43785,
0.33,
0.59,
0.48,
0.511915,
0.26,
0.43,
0.24,
0.477611,
0.38,
0.18,
0.01,
0.470746,
0.45,
0.21,
0.01,
0.499434,
0.17,
0.46,
0.43,
0.458503,
0.12,
0.12,
0.01,
0.59755,
0.41,
0.69,
0.33,
0.55788,
0.59,
0.51,
0.41,
0.39215,
0.38,
0.31,
0.14,
0.42396,
0.26,
0.17,
0.06,
0.481445,
0.48,
0.65,
0.27,
0.4779425,
0.47,
0.52,
0.36,
0.47608,
0.16,
0.16,
0.08,
0.542291,
0.59,
0.49,
0.33,
0.53915,
0.33,
0.15,
0.03,
0.503331,
0.6,
0.49,
0.49,
0.470189,
0.46,
0.58,
0.5,
0.50209,
0.28,
0.27,
0.09,
0.46887,
0.47,
0.41,
0.67,
0.470505,
0.31,
0.43,
0.54,
0.573905,
0.38,
0.34,
0.01,
0.506577,
0.29,
0.3,
0.06,
0.480254,
0.25,
0.42,
0.15,
0.431449,
0.37,
0.32,
0.03,
0.39625,
0.3,
0.34,
0.51,
0.517192,
0.49,
0.57,
0.52,
0.495438,
0.3,
0.17,
0.01,
0.40416,
0.48,
0.43,
0.34,
0.502502,
0.43,
0.45,
0.25,
0.41361,
0.61,
0.59,
0.28,
0.4791896,
0.28,
0.34,
0.19,
0.50227,
0.51,
0.44,
0.23,
0.54802,
0.5,
0.46,
0.45,
0.46381,
0.36,
0.32,
0.26,
0.496283,
0.47,
0.22,
0.07,
0.36958,
0.18,
0.24,
0.12,
0.45518,
0.65,
0.41,
0.53,
0.449426,
0.38,
0.16,
0.08,
0.40029,
0.2,
0.19,
0.2,
0.3938976,
0.22,
0.07,
0.0,
0.467225,
0.33,
0.2,
0.01,
0.539807,
0.58,
0.36,
0.59,
0.43763,
0.53,
0.57,
0.49,
0.455556,
0.57,
0.61,
0.41,
0.553015,
0.48,
0.32,
0.36,
0.41926,
0.24,
0.17,
0.1,
0.46584,
0.23,
0.34,
0.12,
0.395804,
0.35,
0.29,
0.13,
0.538233,
0.58,
0.41,
0.23,
0.554219,
0.62,
0.49,
0.41,
0.429338,
0.48,
0.43,
0.41,
0.531128,
0.59,
0.62,
0.61,
0.432831,
0.29,
0.33,
0.24,
0.4454816,
0.4,
0.37,
0.19,
0.400003,
0.41,
0.3,
0.05,
0.417468,
0.43,
0.29,
0.23,
0.415986,
0.32,
0.2,
0.08,
0.50631,
0.48,
0.25,
0.23,
0.495001,
0.5,
0.61,
0.56,
0.445749,
0.52,
0.63,
0.51,
0.4429485,
0.36,
0.46,
0.05,
0.3926423,
0.36,
0.3,
0.12,
0.42271,
0.36,
0.32,
0.12,
0.46966,
0.31,
0.29,
0.09,
0.442505,
0.28,
0.19,
0.66,
0.527263,
0.33,
0.21,
0.22,
0.517327,
0.48,
0.35,
0.16,
0.493075,
0.2,
0.14,
0.0,
0.44183,
0.5,
0.49,
0.55,
0.482955,
0.47,
0.31,
0.04,
0.485186,
0.33,
0.25,
0.26,
0.41785,
0.71,
0.44,
0.04,
0.491211,
0.42,
0.4,
0.19,
0.471795,
0.42,
0.53,
0.2,
0.506451,
0.47,
0.48,
0.22,
0.4223676,
0.14,
0.22,
0.19,
0.49855,
0.55,
0.58,
0.4,
0.55583,
0.49,
0.52,
0.41,
0.484589,
0.38,
0.26,
0.23,
0.527099,
0.45,
0.53,
0.46,
0.39563,
0.36,
0.17,
0.13,
0.443265,
0.42,
0.47,
0.69,
0.491822,
0.46,
0.54,
0.69,
0.4606929,
0.46,
0.26,
0.23,
0.537474,
0.43,
0.38,
0.31,
0.41782,
0.52,
0.4,
0.29,
0.4849161,
0.41,
0.36,
0.38,
0.44114,
0.54,
0.61,
0.58,
0.39784,
0.31,
